"code_departement","annee","type_alerte","nb_alertes"
"94",2016,"Inondation",3
"48",2016,"Sécheresse",98
"23",2016,"Sécheresse",70
"87",2016,"Inondation",7
"08",2016,"Inondation",3
"18",2016,"Inondation",3
"27",2016,"Inondation",2
"28",2016,"Inondation",4
"36",2016,"Inondation",6
"46",2016,"Inondation",6
"77",2016,"Inondation",3
"78",2016,"Inondation",2
"95",2016,"Inondation",2
"14",2016,"Sécheresse",47
"53",2016,"Sécheresse",65
"61",2016,"Sécheresse",55
"10",2016,"Inondation",4
"41",2016,"Inondation",3
"72",2016,"Inondation",1
"91",2016,"Inondation",3
"37",2016,"Inondation",2
"44",2016,"Inondation",1
"79",2016,"Inondation",1
"86",2016,"Inondation",2
"52",2016,"Inondation",6
"54",2016,"Inondation",1
"55",2016,"Inondation",2
"57",2016,"Inondation",3
"59",2016,"Inondation",7
"60",2016,"Inondation",2
"62",2016,"Inondation",7
"75",2016,"Inondation",1
"80",2016,"Inondation",1
"92",2016,"Inondation",1
"93",2016,"Inondation",1
"22",2016,"Sécheresse",60
"35",2016,"Sécheresse",59
"50",2016,"Sécheresse",36
"14",2016,"Inondation",2
"47",2016,"Inondation",1
"69",2016,"Inondation",4
"82",2016,"Inondation",1
"01",2017,"Gel",156
"02",2017,"Gel",64
"03",2017,"Gel",125
"04",2017,"Gel",241
"05",2017,"Gel",257
"06",2017,"Gel",203
"07",2017,"Gel",163
"08",2017,"Gel",109
"09",2017,"Gel",183
"10",2017,"Gel",94
"11",2017,"Gel",100
"12",2017,"Gel",150
"13",2017,"Gel",78
"14",2017,"Gel",57
"15",2017,"Gel",174
"16",2017,"Gel",73
"17",2017,"Gel",68
"18",2017,"Gel",88
"19",2017,"Gel",135
"21",2017,"Gel",109
"22",2017,"Gel",53
"23",2017,"Gel",122
"24",2017,"Gel",78
"25",2017,"Gel",179
"26",2017,"Gel",189
"27",2017,"Gel",66
"28",2017,"Gel",77
"2A",2017,"Gel",165
"2B",2017,"Gel",126
"30",2017,"Gel",143
"31",2017,"Gel",189
"32",2017,"Gel",79
"33",2017,"Gel",74
"34",2017,"Gel",98
"35",2017,"Gel",56
"36",2017,"Gel",84
"37",2017,"Gel",65
"38",2017,"Gel",253
"39",2017,"Gel",183
"40",2017,"Gel",76
"41",2017,"Gel",83
"42",2017,"Gel",154
"43",2017,"Gel",175
"44",2017,"Gel",54
"45",2017,"Gel",75
"46",2017,"Gel",76
"48",2017,"Gel",175
"49",2017,"Gel",55
"50",2017,"Gel",55
"51",2017,"Gel",110
"52",2017,"Gel",112
"53",2017,"Gel",75
"54",2017,"Gel",100
"55",2017,"Gel",97
"56",2017,"Gel",58
"57",2017,"Gel",109
"58",2017,"Gel",118
"59",2017,"Gel",64
"60",2017,"Gel",68
"61",2017,"Gel",70
"62",2017,"Gel",53
"63",2017,"Gel",175
"64",2017,"Gel",165
"65",2017,"Gel",232
"66",2017,"Gel",193
"67",2017,"Gel",138
"68",2017,"Gel",144
"69",2017,"Gel",121
"70",2017,"Gel",142
"71",2017,"Gel",118
"72",2017,"Gel",68
"73",2017,"Gel",272
"74",2017,"Gel",339
"75",2017,"Gel",50
"76",2017,"Gel",66
"77",2017,"Gel",79
"78",2017,"Gel",61
"79",2017,"Gel",61
"80",2017,"Gel",56
"81",2017,"Gel",110
"82",2017,"Gel",80
"83",2017,"Gel",99
"84",2017,"Gel",125
"85",2017,"Gel",59
"86",2017,"Gel",59
"87",2017,"Gel",86
"88",2017,"Gel",133
"89",2017,"Gel",92
"90",2017,"Gel",141
"91",2017,"Gel",62
"92",2017,"Gel",28
"93",2017,"Gel",44
"94",2017,"Gel",35
"95",2017,"Gel",47
"29",2017,"Gel",41
"47",2017,"Gel",77
"31",2017,"Inondation",10
"64",2017,"Inondation",26
"65",2017,"Inondation",14
"73",2017,"Inondation",18
"09",2017,"Inondation",14
"2B",2017,"Inondation",14
"66",2017,"Inondation",12
"2A",2017,"Inondation",20
"07",2017,"Inondation",18
"30",2017,"Inondation",13
"34",2017,"Inondation",14
"48",2017,"Inondation",19
"83",2017,"Inondation",7
"11",2017,"Inondation",7
"12",2017,"Inondation",13
"81",2017,"Inondation",13
"58",2017,"Inondation",6
"15",2017,"Inondation",14
"32",2017,"Inondation",6
"40",2017,"Inondation",12
"68",2017,"Inondation",12
"01",2017,"Inondation",16
"26",2017,"Inondation",10
"38",2017,"Inondation",18
"74",2017,"Inondation",12
"70",2017,"Inondation",13
"06",2017,"Inondation",9
"88",2017,"Inondation",11
"90",2017,"Inondation",10
"46",2017,"Inondation",5
"82",2017,"Inondation",6
"13",2017,"Inondation",4
"05",2017,"Inondation",9
"39",2017,"Inondation",12
"66",2017,"Sécheresse",172
"71",2017,"Inondation",8
"34",2017,"Sécheresse",167
"09",2017,"Sécheresse",129
"30",2017,"Sécheresse",170
"40",2017,"Sécheresse",143
"64",2017,"Sécheresse",126
"83",2017,"Sécheresse",180
"12",2017,"Sécheresse",113
"15",2017,"Sécheresse",110
"16",2017,"Sécheresse",99
"19",2017,"Sécheresse",106
"24",2017,"Sécheresse",113
"31",2017,"Sécheresse",113
"33",2017,"Sécheresse",123
"43",2017,"Sécheresse",112
"46",2017,"Sécheresse",115
"65",2017,"Sécheresse",115
"81",2017,"Sécheresse",121
"82",2017,"Sécheresse",125
"48",2017,"Sécheresse",130
"07",2017,"Sécheresse",156
"11",2017,"Sécheresse",154
"26",2017,"Sécheresse",157
"69",2017,"Sécheresse",120
"04",2017,"Inondation",6
"42",2017,"Inondation",6
"43",2017,"Inondation",7
"84",2017,"Inondation",6
"2A",2017,"Sécheresse",170
"2B",2017,"Sécheresse",148
"32",2017,"Sécheresse",120
"47",2017,"Sécheresse",125
"01",2017,"Sécheresse",117
"03",2017,"Sécheresse",109
"06",2017,"Sécheresse",152
"08",2017,"Sécheresse",80
"10",2017,"Sécheresse",91
"17",2017,"Sécheresse",94
"18",2017,"Sécheresse",103
"23",2017,"Sécheresse",72
"36",2017,"Sécheresse",103
"37",2017,"Sécheresse",97
"38",2017,"Sécheresse",129
"39",2017,"Sécheresse",105
"45",2017,"Sécheresse",92
"70",2017,"Sécheresse",98
"71",2017,"Sécheresse",108
"72",2017,"Sécheresse",76
"76",2017,"Sécheresse",70
"79",2017,"Sécheresse",89
"84",2017,"Sécheresse",156
"87",2017,"Sécheresse",87
"92",2017,"Sécheresse",74
"67",2017,"Sécheresse",91
"68",2017,"Sécheresse",94
"04",2017,"Sécheresse",156
"05",2017,"Sécheresse",135
"29",2017,"Sécheresse",43
"41",2017,"Sécheresse",90
"44",2017,"Sécheresse",76
"49",2017,"Sécheresse",87
"56",2017,"Sécheresse",65
"73",2017,"Sécheresse",104
"78",2017,"Sécheresse",88
"85",2017,"Sécheresse",88
"86",2017,"Sécheresse",87
"02",2017,"Sécheresse",61
"14",2017,"Sécheresse",51
"21",2017,"Sécheresse",97
"22",2017,"Sécheresse",53
"25",2017,"Sécheresse",95
"27",2017,"Sécheresse",73
"28",2017,"Sécheresse",75
"35",2017,"Sécheresse",57
"42",2017,"Sécheresse",110
"50",2017,"Sécheresse",41
"51",2017,"Sécheresse",79
"52",2017,"Sécheresse",82
"53",2017,"Sécheresse",67
"55",2017,"Sécheresse",70
"57",2017,"Sécheresse",77
"58",2017,"Sécheresse",92
"59",2017,"Sécheresse",51
"60",2017,"Sécheresse",62
"61",2017,"Sécheresse",57
"63",2017,"Sécheresse",95
"74",2017,"Sécheresse",101
"75",2017,"Sécheresse",71
"77",2017,"Sécheresse",82
"80",2017,"Sécheresse",61
"88",2017,"Sécheresse",82
"89",2017,"Sécheresse",87
"90",2017,"Sécheresse",83
"91",2017,"Sécheresse",74
"93",2017,"Sécheresse",66
"94",2017,"Sécheresse",84
"95",2017,"Sécheresse",65
"13",2017,"Sécheresse",153
"25",2017,"Inondation",8
"63",2017,"Inondation",15
"69",2017,"Inondation",3
"50",2017,"Inondation",5
"02",2017,"Inondation",2
"60",2017,"Inondation",3
"21",2017,"Inondation",5
"54",2017,"Sécheresse",73
"62",2017,"Sécheresse",47
"47",2017,"Inondation",3
"62",2017,"Inondation",3
"76",2017,"Inondation",6
"80",2017,"Inondation",4
"22",2017,"Inondation",3
"56",2017,"Inondation",2
"19",2017,"Inondation",6
"23",2017,"Inondation",8
"87",2017,"Inondation",7
"03",2017,"Inondation",6
"24",2017,"Inondation",4
"57",2017,"Inondation",4
"10",2017,"Inondation",5
"67",2017,"Inondation",3
"89",2017,"Inondation",6
"08",2017,"Inondation",4
"14",2017,"Inondation",3
"33",2017,"Inondation",3
"44",2017,"Inondation",2
"49",2017,"Inondation",2
"52",2017,"Inondation",3
"55",2017,"Inondation",5
"77",2017,"Inondation",6
"16",2017,"Inondation",3
"17",2017,"Inondation",2
"79",2017,"Inondation",1
"36",2017,"Inondation",3
"86",2017,"Inondation",2
"41",2017,"Inondation",2
"72",2017,"Inondation",2
"75",2017,"Inondation",1
"93",2017,"Inondation",1
"45",2017,"Inondation",2
"18",2017,"Inondation",2
"51",2017,"Inondation",4
"29",2017,"Inondation",2
"61",2017,"Inondation",1
"91",2017,"Inondation",4
"28",2017,"Inondation",2
"59",2017,"Inondation",1
"78",2017,"Inondation",2
"27",2017,"Inondation",1
"54",2017,"Inondation",1
"92",2017,"Inondation",1
"94",2017,"Inondation",1
"01",2018,"Gel",118
"01",2018,"Inondation",21
"04",2018,"Gel",198
"05",2018,"Gel",248
"06",2018,"Gel",174
"07",2018,"Gel",128
"09",2018,"Gel",169
"11",2018,"Gel",89
"12",2018,"Gel",112
"15",2018,"Gel",141
"15",2018,"Inondation",16
"17",2018,"Inondation",5
"25",2018,"Gel",152
"26",2018,"Gel",129
"2A",2018,"Gel",161
"2B",2018,"Gel",134
"2B",2018,"Inondation",26
"30",2018,"Gel",134
"31",2018,"Gel",177
"33",2018,"Inondation",7
"38",2018,"Gel",224
"39",2018,"Gel",146
"42",2018,"Gel",124
"43",2018,"Gel",140
"48",2018,"Gel",150
"63",2018,"Gel",151
"64",2018,"Gel",163
"65",2018,"Gel",221
"66",2018,"Gel",176
"67",2018,"Gel",124
"68",2018,"Gel",123
"68",2018,"Inondation",29
"70",2018,"Gel",124
"73",2018,"Gel",247
"73",2018,"Inondation",22
"74",2018,"Gel",345
"90",2018,"Gel",120
"03",2018,"Gel",90
"64",2018,"Inondation",30
"65",2018,"Inondation",21
"81",2018,"Inondation",26
"88",2018,"Inondation",15
"03",2018,"Inondation",9
"05",2018,"Inondation",20
"12",2018,"Inondation",22
"19",2018,"Inondation",12
"23",2018,"Inondation",12
"38",2018,"Inondation",22
"39",2018,"Inondation",18
"42",2018,"Inondation",10
"46",2018,"Inondation",13
"48",2018,"Inondation",41
"50",2018,"Inondation",6
"58",2018,"Inondation",12
"63",2018,"Inondation",17
"69",2018,"Inondation",8
"70",2018,"Inondation",17
"71",2018,"Inondation",20
"74",2018,"Inondation",19
"83",2018,"Gel",70
"84",2018,"Gel",97
"90",2018,"Inondation",10
"25",2018,"Inondation",19
"57",2018,"Inondation",6
"66",2018,"Sécheresse",151
"67",2018,"Inondation",11
"22",2018,"Gel",45
"29",2018,"Gel",42
"34",2018,"Inondation",43
"56",2018,"Gel",46
"11",2018,"Inondation",28
"30",2018,"Inondation",39
"31",2018,"Inondation",22
"66",2018,"Inondation",24
"04",2018,"Inondation",26
"06",2018,"Inondation",22
"07",2018,"Inondation",46
"13",2018,"Inondation",15
"26",2018,"Inondation",18
"2A",2018,"Inondation",40
"43",2018,"Inondation",22
"54",2018,"Gel",86
"83",2018,"Inondation",33
"84",2018,"Inondation",27
"88",2018,"Gel",105
"32",2018,"Gel",37
"40",2018,"Gel",43
"51",2018,"Gel",92
"59",2018,"Gel",61
"62",2018,"Gel",54
"19",2018,"Gel",93
"69",2018,"Gel",80
"81",2018,"Gel",77
"14",2018,"Gel",54
"21",2018,"Gel",80
"28",2018,"Gel",71
"34",2018,"Gel",65
"52",2018,"Gel",95
"71",2018,"Gel",81
"13",2018,"Gel",58
"16",2018,"Gel",55
"23",2018,"Gel",92
"24",2018,"Gel",55
"33",2018,"Gel",50
"35",2018,"Gel",44
"53",2018,"Gel",62
"57",2018,"Gel",93
"87",2018,"Gel",63
"02",2018,"Gel",61
"08",2018,"Gel",86
"10",2018,"Gel",73
"18",2018,"Gel",71
"27",2018,"Gel",62
"36",2018,"Gel",63
"40",2018,"Inondation",11
"41",2018,"Gel",68
"45",2018,"Gel",60
"46",2018,"Gel",56
"47",2018,"Gel",45
"55",2018,"Gel",84
"58",2018,"Gel",87
"60",2018,"Gel",65
"72",2018,"Gel",59
"76",2018,"Gel",59
"77",2018,"Gel",75
"78",2018,"Gel",62
"79",2018,"Gel",41
"82",2018,"Gel",40
"86",2018,"Gel",45
"89",2018,"Gel",74
"91",2018,"Gel",57
"93",2018,"Gel",44
"61",2018,"Gel",66
"75",2018,"Gel",48
"80",2018,"Gel",53
"95",2018,"Gel",48
"37",2018,"Gel",53
"49",2018,"Gel",45
"09",2018,"Inondation",19
"24",2018,"Inondation",11
"87",2018,"Inondation",10
"76",2018,"Inondation",5
"85",2018,"Gel",43
"17",2018,"Gel",41
"44",2018,"Gel",38
"50",2018,"Gel",47
"89",2018,"Inondation",3
"94",2018,"Gel",38
"92",2018,"Gel",34
"65",2018,"Sécheresse",120
"21",2018,"Inondation",8
"51",2018,"Inondation",5
"52",2018,"Inondation",9
"03",2018,"Sécheresse",133
"09",2018,"Sécheresse",128
"23",2018,"Sécheresse",99
"24",2018,"Sécheresse",138
"33",2018,"Sécheresse",140
"36",2018,"Sécheresse",145
"40",2018,"Sécheresse",142
"64",2018,"Sécheresse",130
"57",2018,"Sécheresse",113
"74",2018,"Sécheresse",138
"84",2018,"Sécheresse",163
"88",2018,"Sécheresse",122
"08",2018,"Sécheresse",118
"10",2018,"Sécheresse",122
"25",2018,"Sécheresse",129
"51",2018,"Sécheresse",117
"52",2018,"Sécheresse",120
"54",2018,"Sécheresse",108
"55",2018,"Sécheresse",103
"67",2018,"Sécheresse",122
"68",2018,"Sécheresse",129
"70",2018,"Sécheresse",136
"47",2018,"Inondation",6
"82",2018,"Inondation",9
"79",2018,"Inondation",6
"2A",2018,"Sécheresse",164
"05",2018,"Sécheresse",147
"07",2018,"Sécheresse",157
"30",2018,"Sécheresse",167
"34",2018,"Sécheresse",168
"83",2018,"Sécheresse",169
"26",2018,"Sécheresse",166
"01",2018,"Sécheresse",149
"04",2018,"Sécheresse",159
"06",2018,"Sécheresse",152
"11",2018,"Sécheresse",160
"12",2018,"Sécheresse",139
"13",2018,"Sécheresse",161
"15",2018,"Sécheresse",139
"18",2018,"Sécheresse",140
"19",2018,"Sécheresse",137
"32",2018,"Sécheresse",136
"38",2018,"Sécheresse",150
"39",2018,"Sécheresse",138
"46",2018,"Sécheresse",139
"47",2018,"Sécheresse",146
"48",2018,"Sécheresse",130
"69",2018,"Sécheresse",148
"73",2018,"Sécheresse",146
"81",2018,"Sécheresse",133
"82",2018,"Sécheresse",143
"87",2018,"Sécheresse",121
"02",2018,"Sécheresse",93
"14",2018,"Sécheresse",80
"16",2018,"Sécheresse",125
"17",2018,"Sécheresse",123
"21",2018,"Sécheresse",122
"22",2018,"Sécheresse",77
"27",2018,"Sécheresse",102
"28",2018,"Sécheresse",117
"29",2018,"Sécheresse",63
"31",2018,"Sécheresse",127
"35",2018,"Sécheresse",93
"37",2018,"Sécheresse",125
"41",2018,"Sécheresse",124
"42",2018,"Sécheresse",131
"43",2018,"Sécheresse",120
"44",2018,"Sécheresse",111
"45",2018,"Sécheresse",129
"49",2018,"Sécheresse",116
"50",2018,"Sécheresse",71
"53",2018,"Sécheresse",112
"56",2018,"Sécheresse",88
"58",2018,"Sécheresse",128
"59",2018,"Sécheresse",83
"60",2018,"Sécheresse",96
"61",2018,"Sécheresse",89
"62",2018,"Sécheresse",64
"63",2018,"Sécheresse",109
"71",2018,"Sécheresse",142
"72",2018,"Sécheresse",114
"75",2018,"Sécheresse",118
"76",2018,"Sécheresse",94
"77",2018,"Sécheresse",116
"78",2018,"Sécheresse",115
"79",2018,"Sécheresse",121
"80",2018,"Sécheresse",75
"85",2018,"Sécheresse",115
"86",2018,"Sécheresse",113
"89",2018,"Sécheresse",131
"90",2018,"Sécheresse",117
"91",2018,"Sécheresse",111
"92",2018,"Sécheresse",110
"93",2018,"Sécheresse",101
"94",2018,"Sécheresse",117
"95",2018,"Sécheresse",99
"2B",2018,"Sécheresse",150
"32",2018,"Inondation",13
"14",2018,"Inondation",4
"27",2018,"Inondation",7
"36",2018,"Inondation",3
"37",2018,"Inondation",5
"49",2018,"Inondation",6
"10",2018,"Inondation",6
"55",2018,"Inondation",6
"59",2018,"Inondation",3
"91",2018,"Inondation",2
"02",2018,"Inondation",4
"60",2018,"Inondation",4
"53",2018,"Inondation",7
"78",2018,"Inondation",3
"95",2018,"Inondation",3
"80",2018,"Inondation",2
"08",2018,"Inondation",5
"16",2018,"Inondation",2
"61",2018,"Inondation",8
"75",2018,"Inondation",2
"54",2018,"Inondation",3
"45",2018,"Inondation",6
"62",2018,"Inondation",2
"22",2018,"Inondation",3
"29",2018,"Inondation",8
"35",2018,"Inondation",8
"56",2018,"Inondation",10
"86",2018,"Inondation",4
"28",2018,"Inondation",3
"72",2018,"Inondation",3
"41",2018,"Inondation",2
"44",2018,"Inondation",5
"77",2018,"Inondation",4
"85",2018,"Inondation",4
"92",2018,"Inondation",1
"93",2018,"Inondation",1
"94",2018,"Inondation",1
"18",2018,"Inondation",1
"01",2019,"Gel",147
"03",2019,"Gel",121
"04",2019,"Gel",222
"05",2019,"Gel",266
"06",2019,"Gel",201
"07",2019,"Gel",161
"09",2019,"Gel",198
"11",2019,"Gel",95
"12",2019,"Gel",140
"13",2019,"Gel",81
"15",2019,"Gel",165
"19",2019,"Gel",117
"24",2019,"Gel",75
"25",2019,"Gel",165
"26",2019,"Gel",165
"2A",2019,"Gel",192
"2B",2019,"Gel",148
"30",2019,"Gel",161
"31",2019,"Gel",209
"32",2019,"Gel",47
"34",2019,"Gel",105
"38",2019,"Gel",248
"39",2019,"Gel",168
"42",2019,"Gel",153
"43",2019,"Gel",169
"46",2019,"Gel",87
"48",2019,"Gel",174
"51",2019,"Gel",97
"63",2019,"Gel",178
"64",2019,"Gel",186
"65",2019,"Gel",240
"66",2019,"Gel",208
"67",2019,"Gel",139
"68",2019,"Gel",141
"70",2019,"Gel",138
"73",2019,"Gel",262
"74",2019,"Gel",342
"81",2019,"Gel",107
"82",2019,"Gel",71
"83",2019,"Gel",114
"84",2019,"Gel",150
"88",2019,"Gel",117
"90",2019,"Gel",141
"08",2019,"Gel",97
"18",2019,"Gel",89
"23",2019,"Gel",110
"36",2019,"Gel",78
"54",2019,"Gel",92
"57",2019,"Gel",109
"58",2019,"Gel",106
"69",2019,"Gel",112
"87",2019,"Gel",92
"89",2019,"Gel",91
"10",2019,"Gel",87
"14",2019,"Gel",60
"16",2019,"Gel",57
"17",2019,"Gel",45
"21",2019,"Gel",108
"22",2019,"Gel",42
"27",2019,"Gel",66
"28",2019,"Gel",77
"29",2019,"Gel",29
"33",2019,"Gel",50
"35",2019,"Gel",42
"37",2019,"Gel",68
"40",2019,"Gel",54
"41",2019,"Gel",86
"44",2019,"Gel",39
"45",2019,"Gel",72
"47",2019,"Gel",52
"49",2019,"Gel",50
"50",2019,"Gel",57
"52",2019,"Gel",109
"53",2019,"Gel",65
"55",2019,"Gel",92
"56",2019,"Gel",50
"61",2019,"Gel",69
"71",2019,"Gel",104
"72",2019,"Gel",62
"77",2019,"Gel",79
"79",2019,"Gel",54
"85",2019,"Gel",48
"86",2019,"Gel",63
"91",2019,"Gel",60
"59",2019,"Gel",51
"60",2019,"Gel",66
"62",2019,"Gel",52
"76",2019,"Gel",55
"78",2019,"Gel",56
"80",2019,"Gel",49
"02",2019,"Gel",56
"75",2019,"Gel",42
"93",2019,"Gel",45
"95",2019,"Gel",43
"38",2019,"Inondation",35
"67",2019,"Inondation",3
"68",2019,"Inondation",16
"81",2019,"Inondation",10
"88",2019,"Inondation",9
"90",2019,"Inondation",8
"92",2019,"Gel",15
"94",2019,"Gel",34
"40",2019,"Inondation",15
"64",2019,"Inondation",33
"09",2019,"Inondation",10
"65",2019,"Inondation",17
"31",2019,"Inondation",6
"35",2019,"Inondation",3
"04",2019,"Inondation",25
"12",2019,"Inondation",16
"15",2019,"Inondation",22
"2A",2019,"Inondation",32
"32",2019,"Inondation",7
"48",2019,"Inondation",26
"82",2019,"Inondation",4
"05",2019,"Inondation",21
"06",2019,"Inondation",24
"26",2019,"Inondation",16
"2B",2019,"Inondation",24
"73",2019,"Inondation",24
"74",2019,"Inondation",21
"83",2019,"Inondation",18
"84",2019,"Inondation",13
"43",2019,"Inondation",12
"64",2019,"Sécheresse",121
"34",2019,"Sécheresse",149
"66",2019,"Sécheresse",142
"15",2019,"Sécheresse",108
"40",2019,"Sécheresse",130
"46",2019,"Sécheresse",110
"05",2019,"Sécheresse",130
"09",2019,"Sécheresse",111
"11",2019,"Sécheresse",134
"12",2019,"Sécheresse",111
"16",2019,"Sécheresse",92
"17",2019,"Sécheresse",94
"19",2019,"Sécheresse",100
"23",2019,"Sécheresse",88
"24",2019,"Sécheresse",107
"31",2019,"Sécheresse",109
"32",2019,"Sécheresse",109
"33",2019,"Sécheresse",108
"47",2019,"Sécheresse",110
"48",2019,"Sécheresse",112
"65",2019,"Sécheresse",108
"81",2019,"Sécheresse",111
"82",2019,"Sécheresse",121
"86",2019,"Sécheresse",90
"87",2019,"Sécheresse",91
"30",2019,"Sécheresse",152
"50",2019,"Inondation",4
"07",2019,"Inondation",22
"30",2019,"Inondation",22
"2B",2019,"Sécheresse",145
"01",2019,"Inondation",15
"25",2019,"Inondation",10
"39",2019,"Inondation",15
"42",2019,"Inondation",11
"58",2019,"Inondation",3
"59",2019,"Inondation",3
"63",2019,"Inondation",17
"69",2019,"Inondation",10
"70",2019,"Inondation",9
"71",2019,"Inondation",8
"04",2019,"Sécheresse",132
"07",2019,"Sécheresse",137
"83",2019,"Sécheresse",153
"13",2019,"Sécheresse",147
"26",2019,"Sécheresse",137
"84",2019,"Sécheresse",140
"13",2019,"Inondation",11
"11",2019,"Inondation",10
"34",2019,"Inondation",17
"66",2019,"Inondation",10
"03",2019,"Sécheresse",105
"08",2019,"Sécheresse",80
"18",2019,"Sécheresse",106
"25",2019,"Sécheresse",100
"36",2019,"Sécheresse",109
"37",2019,"Sécheresse",99
"39",2019,"Sécheresse",101
"41",2019,"Sécheresse",91
"42",2019,"Sécheresse",104
"44",2019,"Sécheresse",72
"45",2019,"Sécheresse",99
"49",2019,"Sécheresse",88
"58",2019,"Sécheresse",95
"63",2019,"Sécheresse",93
"71",2019,"Sécheresse",107
"77",2019,"Sécheresse",88
"79",2019,"Sécheresse",88
"85",2019,"Sécheresse",79
"01",2019,"Sécheresse",112
"02",2019,"Sécheresse",68
"10",2019,"Sécheresse",90
"14",2019,"Sécheresse",54
"21",2019,"Sécheresse",102
"22",2019,"Sécheresse",66
"27",2019,"Sécheresse",77
"28",2019,"Sécheresse",84
"29",2019,"Sécheresse",45
"35",2019,"Sécheresse",65
"38",2019,"Sécheresse",124
"43",2019,"Sécheresse",97
"50",2019,"Sécheresse",52
"51",2019,"Sécheresse",90
"52",2019,"Sécheresse",93
"53",2019,"Sécheresse",73
"56",2019,"Sécheresse",70
"57",2019,"Sécheresse",89
"60",2019,"Sécheresse",72
"61",2019,"Sécheresse",68
"67",2019,"Sécheresse",96
"69",2019,"Sécheresse",116
"70",2019,"Sécheresse",100
"72",2019,"Sécheresse",80
"73",2019,"Sécheresse",115
"74",2019,"Sécheresse",105
"75",2019,"Sécheresse",88
"76",2019,"Sécheresse",80
"78",2019,"Sécheresse",84
"80",2019,"Sécheresse",63
"88",2019,"Sécheresse",90
"89",2019,"Sécheresse",100
"91",2019,"Sécheresse",82
"93",2019,"Sécheresse",76
"94",2019,"Sécheresse",87
"95",2019,"Sécheresse",74
"54",2019,"Sécheresse",81
"59",2019,"Sécheresse",56
"62",2019,"Sécheresse",54
"68",2019,"Sécheresse",94
"2A",2019,"Sécheresse",157
"06",2019,"Sécheresse",135
"55",2019,"Sécheresse",80
"79",2019,"Inondation",7
"86",2019,"Inondation",6
"56",2019,"Inondation",8
"27",2019,"Inondation",1
"28",2019,"Inondation",1
"51",2019,"Inondation",1
"75",2019,"Inondation",1
"77",2019,"Inondation",3
"78",2019,"Inondation",1
"91",2019,"Inondation",1
"93",2019,"Inondation",1
"94",2019,"Inondation",1
"90",2019,"Sécheresse",81
"87",2019,"Inondation",7
"33",2019,"Inondation",8
"29",2019,"Inondation",2
"85",2019,"Inondation",2
"52",2019,"Inondation",2
"57",2019,"Inondation",1
"53",2019,"Inondation",3
"23",2019,"Inondation",7
"14",2019,"Inondation",2
"61",2019,"Inondation",2
"76",2019,"Inondation",7
"02",2019,"Inondation",1
"10",2019,"Inondation",2
"21",2019,"Inondation",3
"24",2019,"Inondation",4
"47",2019,"Inondation",2
"60",2019,"Inondation",1
"03",2019,"Inondation",2
"19",2019,"Inondation",9
"54",2019,"Inondation",1
"45",2019,"Inondation",1
"44",2019,"Inondation",1
"80",2019,"Inondation",1
"17",2019,"Inondation",4
"46",2019,"Inondation",5
"08",2019,"Inondation",1
"37",2019,"Inondation",1
"18",2019,"Inondation",1
"89",2019,"Inondation",1
"16",2019,"Inondation",1
"62",2019,"Inondation",2
"22",2019,"Inondation",1
"01",2020,"Gel",128
"02",2020,"Gel",46
"03",2020,"Gel",98
"04",2020,"Gel",216
"05",2020,"Gel",275
"06",2020,"Gel",186
"07",2020,"Gel",121
"08",2020,"Gel",71
"09",2020,"Gel",159
"10",2020,"Gel",66
"11",2020,"Gel",83
"12",2020,"Gel",114
"13",2020,"Gel",57
"15",2020,"Gel",138
"18",2020,"Gel",63
"19",2020,"Gel",108
"21",2020,"Gel",90
"23",2020,"Gel",97
"25",2020,"Gel",168
"26",2020,"Gel",158
"27",2020,"Gel",46
"28",2020,"Gel",61
"2A",2020,"Gel",119
"2B",2020,"Gel",127
"30",2020,"Gel",133
"31",2020,"Gel",175
"34",2020,"Gel",82
"36",2020,"Gel",56
"37",2020,"Gel",46
"38",2020,"Gel",251
"39",2020,"Gel",161
"41",2020,"Gel",59
"42",2020,"Gel",122
"43",2020,"Gel",144
"45",2020,"Gel",55
"46",2020,"Gel",71
"48",2020,"Gel",156
"51",2020,"Gel",79
"52",2020,"Gel",91
"53",2020,"Gel",52
"54",2020,"Gel",76
"55",2020,"Gel",75
"57",2020,"Gel",101
"58",2020,"Gel",80
"59",2020,"Gel",39
"60",2020,"Gel",56
"61",2020,"Gel",53
"62",2020,"Gel",44
"63",2020,"Gel",160
"65",2020,"Gel",241
"66",2020,"Gel",179
"67",2020,"Gel",127
"68",2020,"Gel",120
"69",2020,"Gel",89
"70",2020,"Gel",118
"71",2020,"Gel",85
"72",2020,"Gel",43
"73",2020,"Gel",270
"74",2020,"Gel",226
"75",2020,"Gel",28
"76",2020,"Gel",42
"77",2020,"Gel",65
"78",2020,"Gel",45
"80",2020,"Gel",50
"81",2020,"Gel",81
"83",2020,"Gel",137
"84",2020,"Gel",135
"87",2020,"Gel",64
"88",2020,"Gel",110
"89",2020,"Gel",69
"90",2020,"Gel",121
"91",2020,"Gel",43
"92",2020,"Gel",5
"93",2020,"Gel",27
"94",2020,"Gel",22
"95",2020,"Gel",29
"32",2020,"Gel",37
"40",2020,"Gel",48
"47",2020,"Gel",38
"64",2020,"Gel",150
"82",2020,"Gel",44
"14",2020,"Gel",41
"22",2020,"Gel",29
"29",2020,"Gel",17
"35",2020,"Gel",30
"44",2020,"Gel",31
"49",2020,"Gel",37
"50",2020,"Gel",42
